sale_id,product_id,sale_date,revenue,discount
2145,928,2024-07-03,22.99,1.7
2146,850,2023-11-27,190.41,11.68
2147,480,2024-04-11,192.52,16.38
2148,346,2024-02-14,80.03,15.16
2149,78,2024-04-05,158.57,14.54
2150,367,2023-08-04,173.89,6.46
2151,946,2024-03-20,138.58,16.01
2152,851,2024-06-21,54.88,0.42
2153,575,2024-04-07,124.23,6.18
2154,842,2024-06-25,162.62,5.99
2155,137,2024-06-28,92.21,11.97
2156,586,2023-11-14,97.53,27.79
2157,748,2024-04-14,103.64,23.46
2158,469,2024-02-19,144.41,15.82
2159,776,2023-12-01,140.6,23.02
2160,616,2023-10-16,52.34,29.54
2161,732,2024-03-20,118.76,28.52
2162,775,2023-09-15,23.72,7.22
2163,877,2024-07-30,198.69,26.2
2164,453,2024-05-07,159.9,24.44
2165,638,2023-08-18,79.12,11.54
2166,554,2024-04-05,145.77,5.87
2167,77,2024-05-27,150.45,28.97
2168,514,2023-08-10,155.03,1.17
2169,624,2023-08-31,169.11,4.14
2170,427,2024-04-08,48.77,13.2
2171,406,2024-07-29,137.98,23.11
2172,629,2024-01-21,139.69,19.92
2173,917,2023-12-06,90.39,27.1
2174,380,2024-05-17,167.69,14.79
2175,11,2023-12-02,50.83,14.26
2176,659,2024-07-06,73.26,28.93
2177,992,2024-01-22,138.01,11.56
2178,496,2024-06-25,39.31,15.71
2179,471,2023-09-11,157.27,27.63
2180,702,2024-03-15,199.14,2.08
2181,486,2023-08-14,37.34,9.99
2182,96,2024-01-20,161.37,15.93
2183,714,2024-02-18,56.71,0.96
2184,578,2023-12-14,35.56,15.99
2185,528,2023-09-24,153.51,23.83
2186,487,2023-12-26,115.71,24.01
2187,508,2023-10-26,39.98,5.7
2188,141,2023-10-04,145.02,5.66
2189,457,2024-01-18,32.29,12.5
2190,653,2023-10-15,20.58,27.38
2191,865,2023-11-28,89.28,19.0
2192,329,2023-12-22,43.62,15.33
2193,644,2024-02-29,97.57,11.22
2194,570,2023-10-07,96.26,7.36
2195,486,2024-05-24,147.89,17.42
2196,869,2024-04-07,191.86,19.43
2197,230,2023-11-13,55.24,20.59
2198,163,2023-09-03,140.98,29.24
2199,950,2023-08-08,176.65,20.4
2200,371,2024-07-14,71.18,0.4
2201,68,2024-06-18,127.02,22.64
2202,4,2024-07-31,125.98,20.72
2203,135,2024-06-20,27.31,23.29
2204,370,2023-12-20,145.05,26.58
2205,435,2024-06-06,177.85,11.4
2206,380,2024-04-29,38.48,3.18
2207,347,2023-11-30,141.22,9.34
2208,815,2023-08-03,21.2,2.96
2209,333,2023-11-26,23.49,0.19
2210,318,2024-07-25,46.2,18.59
2211,12,2023-08-12,115.17,16.81
2212,227,2024-03-20,50.63,26.87
2213,803,2024-01-08,41.94,3.18
2214,647,2023-09-10,134.75,12.38
2215,407,2024-05-25,168.96,12.98
2216,539,2023-09-07,165.13,4.21
2217,667,2024-02-25,101.15,19.24
2218,323,2024-04-01,23.74,12.31
2219,97,2023-10-08,91.99,10.79
2220,269,2023-09-28,173.12,7.31
2221,720,2024-01-23,45.35,12.89
2222,161,2024-04-09,166.09,22.76
2223,969,2023-09-04,135.58,9.08
2224,382,2024-01-26,97.87,11.41
2225,23,2023-08-13,23.48,27.21
2226,134,2023-10-22,47.63,10.53
2227,647,2024-02-22,38.18,6.67
2228,767,2023-11-13,104.34,11.12
2229,569,2024-07-04,139.09,5.54
2230,53,2024-07-21,59.6,16.58
2231,634,2024-04-04,88.98,19.9
2232,256,2023-11-04,111.6,13.46
2233,472,2024-06-10,184.03,28.61
2234,558,2023-12-09,87.03,0.21
2235,427,2024-02-03,79.37,16.18
2236,860,2023-12-08,31.83,22.88
2237,551,2023-10-08,79.58,28.81
2238,733,2023-12-20,46.86,1.09
2239,135,2023-10-30,134.2,21.52
2240,617,2023-11-06,54.91,1.87
2241,769,2023-11-15,155.31,16.0
2242,642,2023-12-14,49.22,10.64
2243,372,2024-02-13,143.16,2.33
2244,921,2023-12-12,52.51,10.9
2245,600,2024-03-30,196.7,14.5
2246,261,2024-07-02,137.74,5.88
2247,685,2024-07-20,22.81,4.22
2248,241,2024-05-27,153.85,2.04
2249,199,2023-08-25,125.49,11.28
2250,490,2023-12-28,46.17,9.38
2251,440,2024-07-05,128.23,5.62
2252,88,2023-11-26,75.42,22.87
2253,117,2023-08-08,197.46,19.35
2254,599,2024-06-25,101.76,27.54
2255,651,2023-11-26,102.04,8.67
2256,546,2023-08-07,54.77,20.13
2257,224,2023-11-10,172.08,16.64
2258,825,2024-04-06,132.43,29.32
2259,126,2023-10-19,156.23,4.24
2260,779,2024-06-25,41.88,17.26
2261,525,2024-06-15,175.18,29.0
2262,1000,2023-08-11,127.92,27.54
2263,510,2024-04-29,100.25,0.17
2264,83,2024-04-03,135.56,12.49
2265,845,2023-11-17,96.34,7.34
2266,87,2023-09-04,65.73,5.96
2267,195,2023-08-16,41.99,7.69
2268,411,2023-09-26,71.28,14.93
2269,315,2024-05-06,87.18,28.31
2270,140,2023-11-16,34.3,28.61
2271,944,2023-08-27,191.15,0.98
2272,428,2024-01-04,27.29,11.22
2273,137,2024-02-07,59.08,20.6
2274,987,2023-12-21,89.04,27.04
2275,574,2024-02-01,139.73,14.98
2276,5,2024-05-29,92.82,24.83
2277,508,2024-03-20,98.99,23.24
2278,673,2023-11-25,103.39,24.11
2279,780,2024-05-06,42.59,4.88
2280,38,2023-11-14,109.71,5.4
2281,250,2023-09-01,59.64,25.87
2282,696,2023-10-09,72.17,22.0
2283,767,2024-03-12,160.66,9.99
2284,551,2023-10-13,159.52,16.75
2285,108,2024-02-27,169.25,15.48
2286,338,2023-09-19,101.83,0.02
2287,11,2024-01-31,112.75,26.0
2288,531,2024-01-10,144.84,7.96
2289,453,2024-06-20,177.52,13.03
2290,684,2023-12-25,143.89,8.63
2291,619,2023-10-28,27.24,26.26
2292,751,2023-12-06,159.82,9.17
2293,727,2024-06-20,187.68,27.14
2294,18,2023-11-29,92.59,25.31
2295,277,2024-02-02,46.76,17.08
2296,581,2023-09-08,31.39,12.36
2297,214,2023-10-04,74.9,16.89
2298,134,2023-10-20,194.46,13.49
2299,120,2024-02-05,148.7,18.47
2300,836,2024-07-07,119.65,6.48
2301,597,2024-03-29,70.53,23.56
2302,851,2024-04-08,193.28,13.52
2303,153,2023-11-14,29.01,12.93
2304,556,2024-01-18,126.74,10.17
2305,705,2023-09-24,49.47,16.62
2306,979,2024-02-24,125.06,7.31
2307,875,2023-09-16,136.7,26.98
2308,390,2024-07-15,36.32,17.53
2309,802,2024-03-17,25.15,21.86
2310,563,2024-04-22,53.87,12.52
2311,81,2023-09-23,87.08,19.62
2312,429,2024-02-20,110.17,3.13
2313,288,2024-04-14,188.18,3.66
2314,125,2023-08-16,142.44,29.0
2315,844,2023-10-04,31.06,24.39
2316,336,2024-06-05,141.39,23.55
2317,16,2024-04-30,122.6,1.52
2318,324,2024-05-22,117.92,11.72
2319,648,2024-07-20,129.12,29.49
2320,932,2023-09-07,115.61,6.9
2321,898,2024-06-25,43.35,24.55
2322,413,2024-03-04,132.86,11.29
2323,927,2024-04-28,65.97,9.22
2324,262,2023-12-26,54.04,25.56
2325,532,2024-02-03,98.01,28.74
2326,780,2024-07-19,63.78,27.03
2327,170,2023-10-31,138.45,24.34
2328,261,2024-05-25,111.52,14.93
2329,381,2023-12-05,187.21,27.89
2330,377,2023-09-26,34.64,0.49
2331,734,2024-07-01,123.45,21.7
2332,332,2024-05-20,168.85,17.34
2333,62,2024-03-23,148.97,20.17
2334,568,2023-08-23,154.05,12.59
2335,927,2024-04-02,165.2,25.44
2336,908,2024-06-26,124.29,12.15
2337,602,2023-11-25,137.87,19.91
2338,990,2023-09-22,23.13,17.17
2339,306,2024-07-15,86.8,15.37
2340,359,2024-07-29,117.2,28.47
2341,917,2023-08-25,151.03,6.14
2342,78,2024-01-27,66.46,26.88
2343,912,2023-12-03,160.69,3.48
2344,396,2023-12-21,163.54,8.6
2345,644,2023-08-18,76.48,23.23
2346,388,2024-01-18,191.75,19.49
2347,797,2024-04-14,146.28,17.06
2348,229,2024-04-26,91.49,12.31
2349,578,2024-06-04,197.02,27.83
2350,412,2024-02-14,106.08,4.9
2351,503,2023-12-20,118.7,1.76
2352,992,2024-01-02,166.17,22.94
2353,897,2024-01-06,114.82,17.78
2354,828,2024-01-24,81.58,17.7
2355,183,2024-04-19,85.98,22.06
2356,186,2024-05-25,26.64,16.44
2357,295,2023-08-20,117.47,8.08
2358,289,2023-08-16,183.85,23.9
2359,232,2024-03-03,157.45,21.7
2360,996,2023-12-13,37.44,15.28
2361,234,2024-05-29,109.76,8.99
2362,122,2023-11-02,64.39,17.11
2363,455,2024-02-23,21.21,4.17
2364,791,2024-04-18,140.25,7.3
2365,937,2024-07-15,97.77,25.75
2366,330,2024-07-20,191.3,6.7
2367,260,2024-06-28,78.56,28.84
2368,855,2024-05-17,53.16,10.25
2369,6,2024-07-16,126.5,27.36
2370,829,2023-12-31,26.82,12.74
2371,748,2024-07-20,23.33,13.49
2372,687,2024-07-06,87.9,28.53
2373,927,2023-08-20,148.32,19.97
2374,757,2024-05-26,178.35,15.01
2375,802,2024-01-06,38.17,19.6
2376,209,2023-12-25,152.81,7.53
2377,975,2023-08-16,39.96,0.49
2378,749,2024-01-04,94.86,0.96
2379,155,2024-04-27,116.55,14.56
2380,543,2024-06-06,116.01,22.2
2381,799,2023-08-24,103.64,19.1
2382,670,2023-12-11,133.52,2.51
2383,517,2024-04-02,122.95,20.14
2384,121,2024-04-01,72.02,16.38
2385,399,2024-05-29,53.37,19.31
2386,611,2024-02-02,43.41,1.67
2387,701,2024-03-05,172.5,4.91
2388,863,2023-10-03,148.75,0.54
2389,208,2024-03-13,180.93,10.1
2390,565,2023-10-08,140.86,3.5
2391,593,2024-07-02,142.59,12.75
2392,202,2024-03-22,20.43,0.18
2393,459,2023-11-23,107.66,28.38
2394,791,2024-02-09,150.06,7.35
2395,940,2024-03-02,51.26,29.65
2396,194,2023-11-23,64.6,11.45
2397,918,2024-06-08,164.31,21.21
2398,921,2023-10-23,199.92,7.21
2399,398,2023-11-28,161.9,17.05
2400,629,2024-02-29,115.91,25.77
2401,191,2024-07-23,20.22,2.72
2402,277,2023-11-17,87.44,10.48
2403,915,2024-07-30,140.03,13.17
2404,791,2023-11-01,125.89,11.08
2405,477,2023-12-28,87.69,19.29
2406,932,2023-11-25,101.19,28.2
2407,926,2023-10-21,68.92,16.31
2408,480,2024-06-30,166.76,20.93
2409,325,2023-08-31,114.47,17.24
2410,147,2023-11-12,60.26,17.46
2411,220,2023-10-17,119.18,20.38
2412,726,2024-06-04,102.0,25.97
2413,417,2023-10-13,82.67,9.82
2414,554,2024-03-30,160.06,18.85
2415,23,2023-12-28,172.87,22.81
2416,24,2023-11-03,123.19,0.06
2417,182,2024-05-13,101.95,26.48
2418,99,2024-02-11,143.34,25.0
2419,474,2024-07-21,59.77,14.74
2420,459,2024-03-08,184.87,15.22
2421,230,2024-05-18,56.95,23.08
2422,323,2023-12-09,36.1,7.54
2423,900,2023-08-27,119.69,8.37
2424,52,2024-06-17,56.02,11.27
2425,638,2023-09-13,69.64,21.36
2426,295,2023-10-24,194.29,9.69
2427,356,2024-02-18,75.77,16.49
2428,357,2024-04-05,48.03,15.31
2429,216,2023-08-26,91.05,9.42
2430,860,2024-02-21,185.7,14.72
2431,71,2023-12-14,54.67,13.81
2432,761,2024-04-27,89.22,2.87
2433,986,2024-06-06,47.21,11.64
2434,883,2023-11-05,105.47,24.85
2435,11,2024-06-05,170.17,11.68
2436,853,2023-10-27,68.94,5.13
2437,114,2024-03-09,46.01,4.09
2438,668,2024-06-14,78.58,3.56
2439,317,2024-02-09,169.6,26.46
2440,123,2023-12-23,162.34,11.61
2441,502,2024-02-24,139.64,18.78
2442,392,2024-05-13,181.4,24.02
2443,79,2024-03-10,69.38,2.88
2444,629,2024-05-31,164.66,2.53
2445,922,2024-01-19,25.69,28.17
2446,96,2024-07-31,123.89,7.18
2447,765,2023-08-27,57.73,11.01
2448,900,2023-09-01,179.52,25.91
2449,304,2024-01-01,96.25,28.46
2450,953,2023-09-21,131.2,12.92
2451,576,2023-12-19,39.22,10.48
2452,331,2023-12-02,172.53,18.8
2453,525,2024-06-04,94.87,0.89
2454,853,2023-12-14,61.15,23.08
2455,823,2023-08-05,126.16,29.23
2456,148,2023-08-28,95.68,10.66
2457,527,2024-07-29,93.64,14.08
2458,978,2023-11-03,32.43,25.04
2459,270,2024-02-26,166.55,10.99
2460,108,2023-12-30,133.19,24.08
2461,657,2023-08-08,117.02,15.6
2462,915,2024-01-01,184.57,3.68
2463,763,2023-10-22,94.94,6.61
2464,345,2024-03-03,84.89,27.44
2465,891,2024-08-01,158.8,10.56
2466,699,2023-10-01,160.26,15.3
2467,784,2024-04-13,97.47,7.07
2468,510,2024-07-23,35.9,23.04
2469,190,2023-11-02,71.7,29.45
2470,425,2023-10-17,121.55,2.49
2471,185,2023-08-30,58.83,1.22
2472,912,2024-04-22,90.1,18.75
2473,430,2023-09-22,56.53,20.07
2474,66,2024-04-18,130.44,25.79
2475,873,2024-05-04,49.64,4.94
2476,145,2024-04-05,88.65,11.03
2477,236,2023-10-11,82.14,1.1
2478,27,2023-12-02,151.45,20.94
2479,142,2023-10-03,160.31,10.66
2480,885,2023-09-12,158.5,10.45
2481,267,2023-08-05,113.79,4.09
2482,205,2024-01-15,53.28,0.69
2483,970,2024-04-11,175.52,13.62
2484,471,2024-06-15,196.26,19.64
2485,860,2024-07-20,192.75,23.3
2486,566,2024-05-27,163.01,3.62
2487,821,2023-12-19,27.01,20.43
2488,127,2024-02-08,109.85,2.45
2489,387,2023-12-20,49.28,18.7
2490,135,2024-01-15,171.73,11.43
2491,317,2023-10-25,110.06,2.24
2492,34,2023-12-20,138.42,16.98
2493,858,2023-12-29,169.09,16.56
2494,864,2024-01-09,163.13,0.65
2495,35,2024-03-24,184.14,21.03
2496,147,2024-04-14,84.71,7.17
2497,737,2023-09-15,29.22,14.93
2498,839,2024-02-28,99.56,17.74
2499,472,2024-02-12,191.0,19.34
2500,234,2023-08-04,52.43,26.21
2501,727,2023-09-11,31.92,5.35
2502,296,2023-12-03,24.06,5.3
2503,897,2024-03-06,184.87,16.28
2504,336,2024-04-14,34.07,12.58
2505,603,2024-02-29,161.31,23.57
2506,645,2023-12-24,70.1,18.38
2507,929,2024-01-06,95.7,22.92
2508,686,2024-07-17,40.74,20.36
2509,41,2024-06-20,42.09,28.76
2510,280,2024-02-12,179.9,23.72
2511,145,2023-11-24,167.19,2.25
2512,598,2023-08-25,174.59,20.23
2513,723,2023-11-19,89.45,22.53
2514,446,2024-06-26,56.28,10.72
2515,892,2024-04-21,164.03,5.09
2516,118,2024-01-04,123.36,26.23
2517,209,2024-02-23,44.68,20.2
2518,440,2024-07-15,70.66,29.87
2519,812,2024-03-14,104.87,1.27
2520,110,2024-02-06,73.78,21.87
2521,424,2023-12-18,152.03,4.72
2522,621,2024-01-04,193.06,14.94
2523,87,2024-02-17,75.49,13.55
2524,889,2023-09-02,186.91,4.38
2525,568,2024-06-16,23.02,19.65
2526,323,2023-12-25,52.41,25.98
2527,548,2024-03-05,60.57,16.9
2528,345,2024-06-25,53.09,7.2
2529,11,2023-09-29,117.41,26.53
2530,245,2023-11-25,80.26,19.77
2531,992,2024-01-24,71.02,7.38
2532,666,2024-06-23,80.82,0.18
2533,70,2024-04-12,120.23,8.85
2534,938,2023-08-18,41.06,4.31
2535,825,2024-05-05,136.42,0.46
2536,851,2023-09-07,196.08,10.37
2537,473,2023-12-13,23.85,6.59
2538,480,2024-06-05,56.78,9.06
2539,34,2023-08-05,143.56,14.8
2540,92,2024-05-06,33.0,17.03
2541,986,2024-06-07,102.93,25.29
2542,44,2023-09-21,87.46,21.52
2543,655,2023-10-18,135.16,29.27
2544,160,2024-07-07,126.85,13.28
2545,425,2023-09-16,163.86,28.39
2546,906,2024-05-10,181.93,18.63
2547,570,2023-10-16,86.68,17.41
2548,651,2024-02-14,92.6,16.47
2549,904,2023-08-17,37.82,11.77
2550,618,2023-09-10,51.8,21.46
2551,97,2023-12-24,80.2,10.01
2552,666,2024-07-13,120.49,14.5
2553,775,2024-05-03,161.93,20.22
2554,233,2024-05-14,176.15,19.97
2555,3,2023-10-25,178.51,0.26
2556,571,2024-05-18,181.42,16.87
2557,515,2024-07-19,114.08,10.47
2558,543,2024-01-18,153.7,11.46
2559,33,2023-10-06,148.4,11.08
2560,717,2023-10-05,165.52,24.18
2561,333,2023-10-06,50.73,5.31
2562,136,2024-01-10,140.17,12.03
2563,174,2024-04-26,106.66,12.83
2564,765,2024-07-23,64.63,27.27
2565,125,2024-03-13,192.19,27.87
2566,480,2023-08-17,128.22,1.84
2567,192,2023-08-12,90.64,24.37
2568,640,2023-08-05,171.7,16.34
2569,805,2024-01-01,52.52,4.36
2570,754,2024-07-08,20.18,28.07
2571,822,2023-10-27,68.25,2.83
2572,252,2024-02-08,106.95,7.63
2573,666,2023-09-18,95.13,24.59
2574,589,2023-10-04,130.16,17.98
2575,319,2023-10-30,179.28,3.19
2576,428,2024-04-04,32.07,27.08
2577,949,2023-09-20,152.47,28.41
2578,634,2023-11-19,106.74,5.99
2579,899,2023-08-29,120.78,19.58
2580,467,2024-02-19,60.96,5.62
2581,378,2024-02-06,43.36,12.59
2582,973,2024-04-11,69.07,5.74
2583,970,2024-03-27,165.35,9.98
2584,126,2023-09-15,180.93,23.22
2585,816,2023-12-12,104.03,25.83
2586,471,2024-04-06,141.32,4.11
2587,401,2023-10-25,145.11,8.67
2588,97,2024-01-31,162.9,19.5
2589,307,2024-06-08,77.4,2.96
2590,911,2023-10-25,89.81,12.15
2591,878,2024-07-06,66.18,23.77
2592,97,2024-01-15,90.84,14.41
2593,173,2024-04-07,131.08,9.57
2594,892,2023-09-27,97.76,25.87
2595,664,2024-03-24,126.77,26.96
2596,334,2024-06-06,148.59,20.16
2597,799,2023-12-12,32.08,18.03
2598,436,2023-08-26,30.28,11.92
2599,116,2024-03-08,49.37,11.98
2600,865,2024-07-12,21.27,16.8
2601,897,2024-07-30,163.79,1.47
2602,268,2024-05-21,137.24,23.98
2603,518,2024-03-13,177.26,28.67
2604,515,2023-08-22,165.65,19.63
2605,180,2024-03-28,31.21,1.71
2606,323,2024-02-14,149.22,25.73
2607,156,2024-03-18,68.44,9.75
2608,652,2023-09-16,117.45,13.36
2609,732,2023-12-05,101.1,6.25
2610,685,2024-03-15,126.38,4.36
2611,110,2024-07-09,52.64,29.56
2612,211,2023-09-13,148.21,29.05
2613,424,2024-03-09,169.76,16.46
2614,204,2024-07-28,77.92,17.48
2615,604,2024-07-22,179.69,26.79
2616,776,2023-10-18,94.14,3.76
2617,59,2024-02-08,135.83,6.15
2618,164,2024-07-29,170.05,24.56
2619,698,2024-05-25,56.67,23.15
2620,254,2024-06-01,185.87,15.8
2621,163,2023-08-22,174.06,7.04
2622,505,2024-06-02,66.34,14.85
2623,436,2024-07-16,152.31,0.96
2624,602,2023-09-20,28.94,6.86
2625,946,2023-11-27,191.49,6.7
2626,150,2023-09-27,136.64,6.23
2627,927,2024-01-05,187.2,8.5
2628,288,2024-03-03,111.5,29.01
2629,393,2024-01-26,40.77,16.44
2630,932,2023-09-09,162.05,22.65
2631,937,2024-07-01,60.88,3.05
2632,200,2023-08-04,196.86,17.19
2633,783,2024-03-24,145.06,28.86
2634,198,2024-01-31,25.81,9.96
2635,820,2023-10-06,50.04,16.83
2636,674,2023-10-12,73.23,2.26
2637,93,2024-06-22,183.63,17.63
2638,710,2023-09-28,66.37,7.34
2639,330,2024-04-13,59.4,6.24
2640,733,2024-03-18,37.21,20.85
2641,750,2023-10-12,85.86,26.41
2642,920,2024-05-07,146.08,1.89
2643,125,2024-03-17,189.33,16.01
2644,107,2024-06-30,77.39,11.39
2645,519,2023-11-02,75.65,27.01
2646,383,2023-11-01,75.36,9.37
2647,585,2024-01-23,184.87,8.98
2648,831,2024-06-23,36.03,15.07
2649,960,2023-11-21,187.27,28.87
2650,608,2024-05-29,60.49,7.95
2651,112,2023-11-18,104.47,15.29
2652,416,2024-02-21,69.57,24.44
2653,920,2024-02-14,68.51,15.31
2654,483,2023-11-19,129.24,21.2
2655,684,2023-10-24,90.03,0.76
2656,503,2023-11-24,49.09,11.27
2657,559,2024-01-16,101.63,3.29
2658,283,2024-05-19,127.83,6.47
2659,408,2023-10-16,170.71,16.21
2660,697,2023-11-22,128.72,12.51
2661,166,2024-04-18,87.77,21.33
2662,227,2024-05-28,92.29,22.32
2663,537,2024-07-20,51.77,20.55
2664,826,2023-08-16,63.1,6.61
2665,522,2024-07-14,55.36,21.7
2666,208,2023-10-24,159.91,10.27
2667,804,2023-10-11,78.94,10.96
2668,910,2024-04-30,95.56,19.87
2669,355,2023-11-11,52.98,25.52
2670,93,2024-07-08,25.69,23.83
2671,981,2024-02-18,104.51,20.12
2672,216,2023-10-01,135.07,14.62
2673,478,2023-10-30,117.63,9.65
2674,875,2024-04-03,56.43,13.71
2675,943,2023-10-03,29.56,14.58
2676,589,2024-01-22,93.45,26.9
2677,425,2024-02-19,164.61,13.35
2678,748,2023-08-23,62.25,6.77
2679,914,2024-01-26,88.2,9.72
2680,409,2023-10-11,84.75,15.08
2681,824,2023-11-24,103.25,27.24
2682,574,2023-09-04,167.58,21.64
2683,563,2024-04-06,38.02,26.45
2684,944,2024-05-20,20.8,1.14
2685,107,2024-04-06,194.67,1.34
2686,483,2023-10-23,97.24,24.74
2687,807,2024-01-03,127.74,18.04
2688,845,2024-04-26,83.46,7.03
2689,482,2024-06-27,115.32,21.52
2690,300,2024-04-24,80.72,22.92
2691,610,2024-06-07,191.71,21.12
2692,7,2024-06-14,57.75,10.94
2693,150,2024-04-27,133.63,25.24
2694,377,2023-09-06,133.95,16.35
2695,415,2024-02-28,161.45,2.82
2696,694,2024-03-04,63.83,11.4
2697,475,2024-06-17,123.88,4.15
2698,528,2024-03-01,65.06,5.75
2699,294,2024-05-13,77.95,23.64
2700,142,2023-09-13,180.71,8.51
2701,965,2024-03-01,50.56,28.02
2702,495,2024-01-07,30.98,18.4
2703,429,2024-04-17,142.14,13.9
2704,70,2024-04-30,168.54,9.95
2705,664,2023-12-30,135.61,21.5
2706,61,2023-11-05,50.19,21.86
2707,411,2023-09-04,174.78,11.76
2708,809,2024-05-10,114.73,12.69
2709,514,2024-06-09,175.52,27.8
2710,566,2024-03-01,121.4,12.12
2711,192,2023-09-19,41.75,28.48
2712,79,2024-07-17,144.31,28.32
2713,526,2023-12-21,59.33,5.97
2714,31,2024-07-04,178.87,13.05
2715,807,2023-10-25,62.6,13.98
2716,487,2024-06-03,182.17,7.0
2717,147,2023-10-10,194.77,27.21
2718,98,2024-04-24,115.6,9.53
2719,278,2023-09-03,122.05,29.72
2720,94,2023-12-05,24.3,1.14
2721,367,2023-10-22,178.25,25.78
2722,427,2024-02-01,156.3,11.53
2723,953,2023-09-05,130.63,10.21
2724,671,2024-03-15,128.38,10.63
2725,494,2023-12-07,130.8,21.41
2726,636,2023-12-25,130.72,7.3
2727,30,2024-01-26,162.67,23.1
2728,427,2023-10-03,170.43,6.72
2729,483,2023-08-24,172.48,21.0
2730,380,2024-06-01,171.28,0.77
2731,77,2023-12-13,181.03,20.11
2732,641,2023-11-19,162.37,9.62
2733,315,2024-02-28,53.15,24.27
2734,88,2024-03-11,197.91,18.78
2735,696,2024-03-03,164.08,20.33
2736,614,2024-02-27,194.06,20.18
2737,447,2023-10-21,176.06,1.56
2738,719,2024-06-07,78.0,7.33
2739,785,2023-12-03,150.51,26.61
2740,264,2023-09-15,103.85,4.15
2741,49,2023-10-21,41.9,14.99
2742,231,2023-09-05,185.21,21.48
2743,901,2023-12-19,62.19,20.43
2744,956,2024-04-19,89.53,2.36
2745,167,2023-11-10,69.91,10.22
2746,621,2023-11-16,154.09,18.11
2747,209,2024-03-02,134.14,27.2
2748,28,2024-04-24,73.34,22.92
2749,212,2024-04-01,168.9,16.14
2750,399,2023-08-09,178.47,18.3
2751,34,2024-04-09,102.3,14.77
2752,482,2024-03-25,29.85,6.27
2753,912,2024-01-19,61.73,20.52
2754,570,2024-01-27,31.67,8.61
2755,202,2023-10-29,61.6,12.55
2756,705,2024-04-05,113.35,25.03
2757,753,2024-03-10,153.08,9.87
2758,595,2024-01-21,182.14,21.52
2759,464,2024-05-10,95.55,12.19
2760,147,2023-09-15,24.58,1.8
2761,177,2024-07-21,117.08,25.46
2762,818,2024-03-11,22.73,22.84
2763,467,2024-07-22,119.17,8.05
2764,364,2024-06-20,72.88,21.17
2765,32,2024-07-03,23.85,13.59
2766,974,2024-01-07,93.87,15.34
2767,188,2024-03-09,25.71,22.84
2768,921,2023-12-27,66.66,10.91
2769,905,2024-05-23,179.86,11.44
2770,249,2024-02-18,113.83,12.31
2771,273,2024-05-28,51.04,16.78
2772,6,2024-03-28,119.49,5.21
2773,897,2023-09-07,140.75,18.37
2774,194,2023-11-12,182.73,2.57
2775,51,2023-10-27,93.69,17.79
2776,3,2024-01-27,139.49,18.82
2777,656,2023-12-10,35.04,13.93
2778,59,2024-03-08,110.31,23.52
2779,586,2024-06-05,32.79,20.64
2780,349,2024-06-26,152.81,5.36
2781,45,2023-08-08,98.15,15.17
2782,27,2023-09-13,58.47,0.83
2783,472,2024-01-25,114.31,6.25
2784,658,2024-05-04,164.83,20.06
2785,250,2024-05-27,170.44,4.66
2786,833,2024-05-01,142.52,9.43
2787,125,2024-04-03,97.66,9.38
2788,152,2024-01-04,169.52,12.9
2789,428,2024-03-22,179.91,19.23
2790,826,2023-09-12,106.64,17.77
2791,497,2023-11-08,31.54,28.35
2792,10,2023-11-21,62.26,17.33
2793,438,2023-09-22,45.42,11.0
2794,886,2024-03-30,193.41,11.65
2795,608,2023-11-22,191.6,10.05
2796,897,2024-03-11,79.27,27.06
2797,971,2023-08-19,59.31,2.2
2798,670,2023-08-28,109.75,7.08
2799,113,2024-05-18,151.52,2.09
2800,378,2024-06-21,153.46,22.57
2801,492,2024-03-20,102.26,27.68
2802,699,2024-02-26,179.54,8.18
2803,83,2023-11-12,117.14,0.15
2804,726,2023-08-20,133.62,10.66
2805,780,2023-10-26,60.92,7.14
2806,824,2023-12-30,70.33,4.51
2807,233,2024-06-03,22.76,0.72
2808,906,2024-02-08,48.26,14.56
2809,117,2023-09-01,116.64,22.88
2810,864,2024-01-09,140.98,12.35
2811,396,2023-10-02,185.58,29.87
2812,15,2024-01-27,118.66,3.39
2813,438,2023-08-08,100.56,21.41
2814,521,2024-04-17,155.67,9.17
2815,165,2024-03-09,76.5,0.46
2816,288,2023-11-25,154.86,3.64
2817,1,2023-09-10,20.31,15.19
2818,766,2024-06-09,147.16,9.68
2819,564,2023-11-13,32.59,22.76
2820,841,2024-07-26,65.95,15.07
2821,105,2024-06-28,47.65,11.23
2822,711,2024-06-23,152.49,29.23
2823,885,2023-12-02,35.77,9.97
2824,598,2024-06-30,68.2,24.11
2825,379,2023-10-08,118.32,27.72
2826,52,2024-01-25,178.54,9.43
2827,38,2023-10-03,116.63,23.37
2828,429,2024-07-12,57.11,29.43
2829,144,2023-10-26,154.95,20.93
2830,470,2024-07-12,48.54,16.08
2831,751,2024-07-10,196.05,17.37
2832,18,2024-04-26,34.87,29.14
2833,772,2024-04-29,132.34,5.04
2834,22,2023-11-14,189.38,1.77
2835,187,2024-07-08,184.48,26.24
2836,154,2024-01-26,69.29,24.01
2837,863,2023-12-08,164.76,11.54
2838,319,2024-03-10,23.74,19.26
2839,352,2024-05-20,185.35,4.34
2840,800,2023-12-03,30.53,8.35
2841,841,2023-12-01,79.16,21.82
2842,407,2024-01-21,134.1,15.29
